state_name,county_name,total_2012,dem_2012,pct_dem_2012,gop_2012,pct_gop_2012,oth_2012,pct_oth_2012,total_2016,dem_2016,pct_dem_2016,gop_2016,pct_gop_2016,oth_2016,pct_oth_2016,trump_county
north carolina,Transylvania County,16469,6740,40.93,9522,57.82,207,1.26,17440,6520,37.39,10441,59.87,479,2.75,Trump Won
oklahoma,Grant County,2067,393,19.01,1674,80.99,0,0.00,2200,287,13.05,1827,83.05,86,3.91,Trump Won
louisiana,Plaquemines Parish,10235,3597,35.14,6469,63.20,169,1.65,10572,3347,31.66,6900,65.27,325,3.07,Trump Won
south carolina,Fairfield County,11858,7743,65.30,3996,33.70,119,1.00,11252,6936,61.64,4024,35.76,292,2.60,Clinton Won
texas,Irion County,788,112,14.21,668,84.77,8,1.02,760,90,11.84,660,86.84,10,1.32,Trump Won
kentucky,Pulaski County,26003,4976,19.14,20714,79.66,313,1.20,28015,4208,15.02,22900,81.74,907,3.24,Trump Won
oklahoma,Grady County,19598,4780,24.39,14818,75.61,0,0.00,22257,3878,17.42,17293,77.70,1086,4.88,Trump Won
wisconsin,Jefferson County,44136,20136,45.62,23489,53.22,511,1.16,42324,16559,39.12,23409,55.31,2356,5.57,Trump Won
louisiana,West Feliciana Parish,5777,2441,42.25,3257,56.38,79,1.37,5798,2247,38.75,3390,58.47,161,2.78,Trump Won
texas,Henderson County,27582,6094,22.09,21202,76.87,286,1.04,29855,5649,18.92,23574,78.96,632,2.12,Trump Won
georgia,Wilkes County,4746,2080,43.83,2628,55.37,38,0.80,4470,1844,41.25,2569,57.47,57,1.28,Trump Won
colorado,Jackson County,848,216,25.47,600,70.75,32,3.77,862,171,19.84,628,72.85,63,7.31,Trump Won
kentucky,Letcher County,8758,1702,19.43,6811,77.77,245,2.80,9131,1542,16.89,7293,79.87,296,3.24,Trump Won
oklahoma,Creek County,26078,7114,27.28,18964,72.72,0,0.00,28786,5834,20.27,21539,74.82,1413,4.91,Trump Won
texas,Comanche County,4897,890,18.17,3940,80.46,67,1.37,5208,788,15.13,4300,82.57,120,2.30,Trump Won
california,Modoc County,3986,1113,27.92,2779,69.72,94,2.36,3359,798,23.76,2413,71.84,148,4.41,Trump Won
south carolina,Spartanburg County,108327,40920,37.77,65951,60.88,1456,1.34,120793,39888,33.02,76101,63.00,4804,3.98,Trump Won
kansas,Cowley County,12444,4219,33.90,7932,63.74,293,2.35,12171,3436,28.23,8016,65.86,719,5.91,Trump Won
kansas,Franklin County,10806,3611,33.42,6893,63.79,302,2.79,10658,2829,26.54,7025,65.91,804,7.54,Trump Won
arkansas,Saint Francis County,8021,4652,58.00,3287,40.98,82,1.02,7412,4031,54.38,3195,43.11,186,2.51,Clinton Won
new mexico,Rio Arriba County,15239,11389,74.74,3373,22.13,477,3.13,14767,9534,64.56,3583,24.26,1650,11.17,Clinton Won
virginia,Prince Edward County,9224,5132,55.64,3952,42.84,140,1.52,9113,4590,50.37,4099,44.98,424,4.65,Clinton Won
nebraska,Platte County,13249,3095,23.36,9963,75.20,191,1.44,14047,2612,18.59,10864,77.34,571,4.06,Trump Won
texas,Rusk County,18537,4451,24.01,13924,75.11,162,0.87,18994,3935,20.72,14675,77.26,384,2.02,Trump Won
north dakota,Sioux County,1138,900,79.09,223,19.60,15,1.32,1177,758,64.40,256,21.75,163,13.85,Clinton Won
louisiana,Madison Parish,5187,3154,60.81,2000,38.56,33,0.64,4732,2744,57.99,1927,40.72,61,1.29,Clinton Won
minnesota,Nicollet County,18285,9652,52.79,8214,44.92,419,2.29,17914,7886,44.02,8436,47.09,1592,8.89,Trump Won
mississippi,Webster County,4820,1087,22.55,3684,76.43,49,1.02,5024,1001,19.92,3949,78.60,74,1.47,Trump Won
georgia,Camden County,17938,6358,35.44,11318,63.10,262,1.46,18825,5914,31.42,12287,65.27,624,3.31,Trump Won
alabama,Sumter County,7025,5420,77.15,1585,22.56,20,0.28,6391,4739,74.15,1581,24.74,71,1.11,Clinton Won
michigan,Marquette County,32144,18126,56.39,13609,42.34,409,1.27,32897,16042,48.76,14646,44.52,2209,6.71,Clinton Won
texas,Floyd County,2085,551,26.43,1523,73.05,11,0.53,1958,435,22.22,1473,75.23,50,2.55,Trump Won
maine,Knox County,22002,13227,60.12,8262,37.55,513,2.33,23021,12440,54.04,9148,39.74,1433,6.22,Clinton Won
virginia,Hampton City,71713,51733,72.14,19193,26.76,787,1.10,61489,41030,66.73,17802,28.95,2657,4.32,Clinton Won
georgia,Bleckley County,4903,1266,25.82,3586,73.14,51,1.04,4934,1094,22.17,3717,75.33,123,2.49,Trump Won
kansas,Edwards County,1365,291,21.32,1048,76.78,26,1.90,1308,208,15.90,1033,78.98,67,5.12,Trump Won
texas,Hill County,12032,2745,22.81,9128,75.86,159,1.32,12906,2535,19.64,10075,78.06,296,2.29,Trump Won
texas,Archer County,4163,525,12.61,3599,86.45,39,0.94,4269,394,9.23,3785,88.66,90,2.11,Trump Won
new york,Onondaga County,188787,112664,59.68,72807,38.57,3316,1.76,191962,102915,53.61,78277,40.78,10770,5.61,Clinton Won
texas,Cherokee County,16387,3935,24.01,12291,75.00,161,0.98,16701,3466,20.75,12896,77.22,339,2.03,Trump Won
california,Amador County,15303,6001,39.21,8903,58.18,399,2.61,10049,3420,34.03,6069,60.39,560,5.57,Trump Won
north carolina,Halifax County,25724,16931,65.82,8686,33.77,107,0.42,24881,15642,62.87,8954,35.99,285,1.15,Clinton Won
montana,Liberty County,983,257,26.14,698,71.01,28,2.85,949,205,21.60,695,73.23,49,5.16,Trump Won
illinois,Logan County,12037,3974,33.01,7835,65.09,228,1.89,12130,3301,27.21,8167,67.33,662,5.46,Trump Won
alabama,Greene County,5328,4514,84.72,799,15.00,15,0.28,4862,4006,82.39,838,17.24,18,0.37,Clinton Won
mississippi,Sharkey County,2258,1571,69.57,675,29.89,12,0.53,1926,1290,66.98,619,32.14,17,0.88,Clinton Won
new york,Putnam County,40883,17851,43.66,22436,54.88,596,1.46,44186,17363,39.30,25241,57.12,1582,3.58,Trump Won
georgia,Troup County,25975,10545,40.60,15170,58.40,260,1.00,25793,9597,37.21,15643,60.65,553,2.14,Trump Won
texas,Van Zandt County,19081,3083,16.16,15790,82.75,208,1.09,21689,2792,12.87,18436,85.00,461,2.13,Trump Won
oregon,Malheur County,9711,2701,27.81,6751,69.52,259,2.67,9950,2213,22.24,7141,71.77,596,5.99,Trump Won
texas,Wheeler County,2128,232,10.90,1878,88.25,18,0.85,2306,194,8.41,2087,90.50,25,1.08,Trump Won
texas,Hopkins County,12742,2775,21.78,9834,77.18,133,1.04,13476,2508,18.61,10704,79.43,264,1.96,Trump Won
louisiana,Grant Parish,8666,1421,16.40,7082,81.72,163,1.88,8819,1181,13.39,7406,83.98,232,2.63,Trump Won
pennsylvania,Montour County,7787,3026,38.86,4636,59.54,125,1.61,8535,2851,33.40,5274,61.79,410,4.80,Trump Won
texas,Motley County,599,55,9.18,538,89.82,6,1.00,620,40,6.45,571,92.10,9,1.45,Trump Won
texas,Anderson County,16167,3796,23.48,12235,75.68,136,0.84,16887,3358,19.89,13165,77.96,364,2.16,Trump Won
illinois,Boone County,21333,9868,46.26,11084,51.96,381,1.79,22604,8952,39.60,12261,54.24,1391,6.15,Trump Won
indiana,Warrick County,24627,8791,35.70,15350,62.33,486,1.97,29609,9086,30.69,19133,64.62,1390,4.69,Trump Won
nebraska,Madison County,13512,3368,24.93,9874,73.08,270,2.00,13956,2663,19.08,10518,75.37,775,5.55,Trump Won
oklahoma,Washita County,4303,821,19.08,3482,80.92,0,0.00,4628,588,12.71,3851,83.21,189,4.08,Trump Won
kansas,Kingman County,3199,731,22.85,2371,74.12,97,3.03,3281,594,18.10,2507,76.41,180,5.49,Trump Won
texas,Armstrong County,935,98,10.48,828,88.56,9,0.96,1017,70,6.88,924,90.86,23,2.26,Trump Won
montana,Powder River County,1019,170,16.68,833,81.75,16,1.57,1047,127,12.13,880,84.05,40,3.82,Trump Won
virginia,Prince George County,17180,7671,44.65,9350,54.42,159,0.93,16140,6419,39.77,9157,56.73,564,3.49,Trump Won
florida,Monroe County,39045,19392,49.67,19234,49.26,419,1.07,42434,18949,44.66,21885,51.57,1600,3.77,Trump Won
michigan,Allegan County,49199,19594,39.83,29023,58.99,582,1.18,55153,17932,32.51,33812,61.31,3409,6.18,Trump Won
south dakota,Shannon County,3130,2922,93.35,188,6.01,20,0.64,2896,2504,86.46,241,8.32,151,5.21,Clinton Won
north carolina,Pamlico County,6712,2632,39.21,4032,60.07,48,0.72,6772,2427,35.84,4225,62.39,120,1.77,Trump Won
colorado,Teller County,12144,3894,32.07,7909,65.13,341,2.81,14203,3547,24.97,9580,67.45,1076,7.58,Trump Won
north carolina,Iredell County,75762,25952,34.25,49071,64.77,739,0.98,80727,24441,30.28,54164,67.10,2122,2.63,Trump Won
montana,Granite County,1705,533,31.26,1107,64.93,65,3.81,1762,469,26.62,1185,67.25,108,6.13,Trump Won
wisconsin,Brown County,128514,62433,48.58,64738,50.37,1343,1.05,127497,53358,41.85,67192,52.70,6947,5.45,Trump Won
kansas,Chase County,1233,343,27.82,857,69.51,33,2.68,1342,313,23.32,964,71.83,65,4.84,Trump Won
georgia,Gordon County,16857,3436,20.38,13174,78.15,247,1.47,18850,3176,16.85,15171,80.48,503,2.67,Trump Won
georgia,Jones County,12099,4272,35.31,7740,63.97,87,0.72,12524,3960,31.62,8304,66.30,260,2.08,Trump Won
texas,Roberts County,439,25,5.69,408,92.94,6,1.37,550,20,3.64,524,95.27,6,1.09,Trump Won
tennessee,Sevier County,33856,7415,21.90,25979,76.73,462,1.36,36180,6293,17.39,28610,79.08,1277,3.53,Trump Won
texas,Willacy County,5058,3595,71.08,1415,27.98,48,0.95,5082,3416,67.22,1541,30.32,125,2.46,Clinton Won
michigan,Antrim County,13184,5107,38.74,7917,60.05,160,1.21,13572,4448,32.77,8469,62.40,655,4.83,Trump Won
massachusetts,Franklin County,37600,27024,71.87,9338,24.84,1238,3.29,37987,24369,64.15,10327,27.19,3291,8.66,Clinton Won
kansas,Hamilton County,857,159,18.55,678,79.11,20,2.33,847,114,13.46,690,81.46,43,5.08,Trump Won
north carolina,Sampson County,26005,11496,44.21,14358,55.21,151,0.58,25638,10486,40.90,14761,57.57,391,1.53,Trump Won
mississippi,Jones County,30038,9146,30.45,20635,68.70,257,0.86,28250,7748,27.43,20076,71.07,426,1.51,Trump Won
virginia,Nelson County,8225,4171,50.71,3944,47.95,110,1.34,8247,3677,44.59,4150,50.32,420,5.09,Trump Won
kansas,Hodgeman County,1050,178,16.95,857,81.62,15,1.43,1006,124,12.33,845,84.00,37,3.68,Trump Won
missouri,Christian County,37952,9809,25.85,27465,72.37,678,1.79,41394,8505,20.55,30941,74.75,1948,4.71,Trump Won
texas,Shackelford County,1363,131,9.61,1218,89.36,14,1.03,1502,103,6.86,1378,91.74,21,1.40,Trump Won
texas,Throckmorton County,813,109,13.41,700,86.10,4,0.49,808,84,10.40,715,88.49,9,1.11,Trump Won
texas,Navarro County,15316,4348,28.39,10838,70.76,130,0.85,16382,3998,24.40,11984,73.15,400,2.44,Trump Won
arkansas,Little River County,5051,1552,30.73,3385,67.02,114,2.26,5192,1397,26.91,3604,69.41,191,3.68,Trump Won
maine,Lincoln County,20668,11298,54.66,8884,42.98,486,2.35,21432,10241,47.78,9727,45.39,1464,6.83,Clinton Won
georgia,Echols County,1102,173,15.70,917,83.21,12,1.09,1175,156,13.28,1006,85.62,13,1.11,Trump Won
north carolina,Brunswick County,56985,21932,38.49,34587,60.69,466,0.82,67255,23117,34.37,42440,63.10,1698,2.52,Trump Won
texas,Coke County,1406,179,12.73,1216,86.49,11,0.78,1423,140,9.84,1265,88.90,18,1.26,Trump Won
ohio,Union County,24947,8546,34.26,15947,63.92,454,1.82,26533,7530,28.38,17601,66.34,1402,5.28,Trump Won
louisiana,Red River Parish,4807,2253,46.87,2483,51.65,71,1.48,4422,1938,43.83,2391,54.07,93,2.10,Trump Won
tennessee,Madison County,40691,18360,45.12,21989,54.04,342,0.84,37764,15438,40.88,21321,56.46,1005,2.66,Trump Won
wyoming,Campbell County,17477,2163,12.38,14952,85.55,362,2.07,17935,1324,7.38,15778,87.97,833,4.64,Trump Won
virginia,Campbell County,25632,7591,29.62,17687,69.00,354,1.38,27218,6597,24.24,19442,71.43,1179,4.33,Trump Won
maine,Sagadahoc County,20734,11821,57.01,8429,40.65,484,2.33,21596,10679,49.45,9304,43.08,1613,7.47,Clinton Won
south carolina,Anderson County,71901,22315,31.04,48493,67.44,1093,1.52,80296,21040,26.20,56109,69.88,3147,3.92,Trump Won
georgia,Talbot County,3490,2264,64.87,1202,34.44,24,0.69,3243,2001,61.70,1196,36.88,46,1.42,Clinton Won
georgia,Randolph County,3015,1749,58.01,1249,41.43,17,0.56,2895,1597,55.16,1270,43.87,28,0.97,Clinton Won
maine,Hancock County,30738,17533,57.04,12398,40.33,807,2.63,31983,16107,50.36,13682,42.78,2194,6.86,Clinton Won
nebraska,Polk County,2446,527,21.55,1886,77.11,33,1.35,2538,411,16.19,2019,79.55,108,4.26,Trump Won
washington,Klickitat County,9861,4373,44.35,5138,52.10,350,3.55,8132,3196,39.30,4436,54.55,500,6.15,Trump Won
kansas,Ellsworth County,2677,696,26.00,1905,71.16,76,2.84,2626,515,19.61,1933,73.61,178,6.78,Trump Won
mississippi,Claiborne County,5258,4633,88.11,608,11.56,17,0.32,2954,2523,85.41,414,14.01,17,0.58,Clinton Won
montana,Carbon County,5806,2126,36.62,3513,60.51,167,2.88,5923,1824,30.80,3729,62.96,370,6.25,Trump Won
alabama,Hale County,8628,5401,62.60,3205,37.15,22,0.25,8010,4772,59.58,3172,39.60,66,0.82,Clinton Won
montana,Garfield County,700,66,9.43,622,88.86,12,1.71,715,34,4.76,653,91.33,28,3.92,Trump Won
texas,Wood County,17541,3052,17.40,14317,81.62,172,0.98,18646,2624,14.07,15681,84.10,341,1.83,Trump Won
florida,Polk County,248658,114610,46.09,131566,52.91,2482,1.00,283828,117182,41.29,157216,55.39,9430,3.32,Trump Won
kansas,Lane County,917,170,18.54,732,79.83,15,1.64,831,104,12.52,684,82.31,43,5.17,Trump Won
oregon,Lake County,3676,769,20.92,2801,76.20,106,2.88,3814,628,16.47,3001,78.68,185,4.85,Trump Won
alabama,Pike County,14057,6009,42.75,7939,56.48,109,0.78,13025,5039,38.69,7681,58.97,305,2.34,Trump Won
nebraska,Garfield County,928,147,15.84,762,82.11,19,2.05,968,121,12.50,819,84.61,28,2.89,Trump Won
georgia,Upson County,11257,3955,35.13,7229,64.22,73,0.65,10924,3471,31.77,7288,66.72,165,1.51,Trump Won
virginia,Northampton County,6481,3737,57.66,2676,41.29,68,1.05,6134,3255,53.06,2686,43.79,193,3.15,Clinton Won
nebraska,Chase County,1849,252,13.63,1573,85.07,24,1.30,1851,171,9.24,1621,87.57,59,3.19,Trump Won
texas,Hamilton County,3551,591,16.64,2918,82.17,42,1.18,3609,479,13.27,3056,84.68,74,2.05,Trump Won
nebraska,Hamilton County,4824,1136,23.55,3582,74.25,106,2.20,4902,873,17.81,3763,76.76,266,5.43,Trump Won
texas,Brooks County,2403,1886,78.49,507,21.10,10,0.42,2596,1937,74.61,613,23.61,46,1.77,Clinton Won
massachusetts,Hampden County,197827,122571,61.96,72318,36.56,2938,1.49,200220,110313,55.10,78230,39.07,11677,5.83,Clinton Won
mississippi,Attala County,7853,3368,42.89,4452,56.69,33,0.42,7242,2847,39.31,4288,59.21,107,1.48,Trump Won
kentucky,Garrard County,7077,1661,23.47,5310,75.03,106,1.50,7613,1453,19.09,5904,77.55,256,3.36,Trump Won
north carolina,Gaston County,89638,32903,36.71,55817,62.27,918,1.02,94872,30982,32.66,61467,64.79,2423,2.55,Trump Won
north carolina,Person County,19008,8384,44.11,10467,55.07,157,0.83,19303,7772,40.26,11116,57.59,415,2.15,Trump Won
florida,Baker County,11366,2310,20.32,8974,78.95,82,0.72,12634,2112,16.72,10294,81.48,228,1.80,Trump Won
mississippi,Leake County,7921,3599,45.44,4283,54.07,39,0.49,8436,3579,42.43,4775,56.60,82,0.97,Trump Won
kentucky,Christian County,21953,8252,37.59,13475,61.38,226,1.03,22069,7188,32.57,14108,63.93,773,3.50,Trump Won
south carolina,Edgefield County,11583,4965,42.86,6511,56.21,107,0.92,11644,4491,38.57,6842,58.76,311,2.67,Trump Won
texas,Leon County,6941,1061,15.29,5812,83.73,68,0.98,7407,909,12.27,6391,86.28,107,1.44,Trump Won
new york,Dutchess County,114142,59885,52.47,52320,45.84,1937,1.70,120199,56874,47.32,58163,48.39,5162,4.29,Trump Won
louisiana,Jefferson Davis Parish,13733,3483,25.36,10014,72.92,236,1.72,14277,3080,21.57,10775,75.47,422,2.96,Trump Won
vermont,Lamoille County,11924,8371,70.20,3352,28.11,201,1.69,11641,7241,62.20,3570,30.67,830,7.13,Clinton Won
texas,Knox County,1510,332,21.99,1160,76.82,18,1.19,1358,247,18.19,1078,79.38,33,2.43,Trump Won
connecticut,Middlesex County,83447,47851,57.34,34533,41.38,1063,1.27,88402,45306,51.25,38847,43.94,4249,4.81,Clinton Won
kansas,Jefferson County,7725,2883,37.32,4647,60.16,195,2.52,8151,2483,30.46,5112,62.72,556,6.82,Trump Won
south carolina,Lancaster County,33010,13345,40.43,19273,58.39,392,1.19,38717,13718,35.43,23598,60.95,1401,3.62,Trump Won
georgia,Stephens County,9467,2123,22.43,7207,76.13,137,1.45,9760,1835,18.80,7682,78.71,243,2.49,Trump Won
oklahoma,Stephens County,16846,3939,23.38,12907,76.62,0,0.00,17886,3084,17.24,14166,79.20,636,3.56,Trump Won
mississippi,Coahoma County,9563,7164,74.91,2356,24.64,43,0.45,8912,6378,71.57,2426,27.22,108,1.21,Clinton Won
georgia,Union County,11072,2137,19.30,8771,79.22,164,1.48,12039,1962,16.30,9849,81.81,228,1.89,Trump Won
maryland,Saint Mary's County,44076,17982,40.80,25096,56.94,998,2.26,45169,15786,34.95,26889,59.53,2494,5.52,Trump Won
louisiana,East Feliciana Parish,10209,4648,45.53,5397,52.87,164,1.61,10042,4235,42.17,5569,55.46,238,2.37,Trump Won
north carolina,Polk County,10323,4000,38.75,6219,60.24,104,1.01,10723,3715,34.65,6738,62.84,270,2.52,Trump Won
south carolina,Lee County,8898,5972,67.12,2829,31.79,97,1.09,8110,5170,63.75,2789,34.39,151,1.86,Clinton Won
louisiana,Morehouse Parish,12613,5887,46.67,6591,52.26,135,1.07,11852,5155,43.49,6502,54.86,195,1.65,Trump Won
nevada,Eureka County,808,107,13.24,663,82.05,38,4.70,854,74,8.67,723,84.66,57,6.67,Trump Won
california,Mendocino County,17928,11869,66.20,5129,28.61,930,5.19,11435,6905,60.38,3571,31.23,959,8.39,Clinton Won
pennsylvania,York County,186394,72126,38.70,111576,59.86,2692,1.44,203153,67428,33.19,126933,62.48,8792,4.33,Trump Won
montana,Judith Basin County,1212,336,27.72,852,70.30,24,1.98,1189,232,19.51,867,72.92,90,7.57,Trump Won
georgia,Sumter County,11820,6370,53.89,5372,45.45,78,0.66,10973,5520,50.31,5275,48.07,178,1.62,Clinton Won
pennsylvania,Lebanon County,53771,18975,35.29,34010,63.25,786,1.46,58906,17860,30.32,38804,65.87,2242,3.81,Trump Won
new jersey,Sussex County,61704,23406,37.93,37215,60.31,1083,1.76,73860,24132,32.67,46486,62.94,3242,4.39,Trump Won
new jersey,Middlesex County,285232,179515,62.94,102472,35.93,3245,1.14,282668,164887,58.33,108981,38.55,8800,3.11,Clinton Won
arkansas,Phillips County,7900,5179,65.56,2591,32.80,130,1.65,6894,4292,62.26,2443,35.44,159,2.31,Clinton Won
mississippi,Bolivar County,14258,9772,68.54,4346,30.48,140,0.98,12831,8410,65.54,4251,33.13,170,1.32,Clinton Won
south dakota,McPherson County,1215,272,22.39,921,75.80,22,1.81,1137,192,16.89,892,78.45,53,4.66,Trump Won
south carolina,Darlington County,30140,15452,51.27,14429,47.87,259,0.86,29636,13866,46.79,14973,50.52,797,2.69,Trump Won
colorado,Kiowa County,821,118,14.37,677,82.46,26,3.17,853,91,10.67,726,85.11,36,4.22,Trump Won
louisiana,Tensas Parish,2812,1564,55.62,1230,43.74,18,0.64,2543,1329,52.26,1180,46.40,34,1.34,Clinton Won
florida,Jefferson County,7808,3945,50.53,3808,48.77,55,0.70,7641,3537,46.29,3930,51.43,174,2.28,Trump Won
illinois,Livingston County,15019,5014,33.38,9745,64.88,260,1.73,15096,4005,26.53,10197,67.55,894,5.92,Trump Won
texas,Jim Wells County,11163,6492,58.16,4595,41.16,76,0.68,12346,6688,54.17,5411,43.83,247,2.00,Clinton Won
north carolina,Randolph County,60202,14675,24.38,44913,74.60,614,1.02,63615,13074,20.55,49156,77.27,1385,2.18,Trump Won
new york,Broome County,75244,38315,50.92,34878,46.35,2051,2.73,77657,35212,45.34,38077,49.03,4368,5.62,Trump Won
michigan,Charlevoix County,14064,5936,42.21,7997,56.86,131,0.93,14567,5137,35.26,8674,59.55,756,5.19,Trump Won
mississippi,Jefferson Davis County,6618,4094,61.86,2439,36.85,85,1.28,6237,3720,59.64,2466,39.54,51,0.82,Clinton Won
idaho,Adams County,2060,577,28.01,1413,68.59,70,3.40,2183,415,19.01,1556,71.28,212,9.71,Trump Won
maine,Waldo County,20976,11292,53.83,9055,43.17,629,3.00,22630,10442,46.14,10378,45.86,1810,8.00,Clinton Won
kentucky,Jackson County,5061,612,12.09,4365,86.25,84,1.66,5497,482,8.77,4889,88.94,126,2.29,Trump Won
michigan,Benzie County,9847,4683,47.56,5071,51.50,93,0.94,10221,4108,40.19,5539,54.19,574,5.62,Trump Won
north carolina,Onslow County,50353,18115,35.98,31695,62.95,543,1.08,55364,17156,30.99,36342,65.64,1866,3.37,Trump Won
arkansas,Desha County,4240,2353,55.50,1807,42.62,80,1.89,4226,2227,52.70,1915,45.31,84,1.99,Clinton Won
north carolina,Avery County,7657,1861,24.30,5708,74.55,88,1.15,8060,1670,20.72,6226,77.25,164,2.03,Trump Won
south dakota,Meade County,10811,2928,27.08,7560,69.93,323,2.99,11621,2223,19.13,8441,72.64,957,8.24,Trump Won
kansas,Nemaha County,4959,988,19.92,3878,78.20,93,1.88,5025,714,14.21,4066,80.92,245,4.88,Trump Won
south carolina,Williamsburg County,16282,11318,69.51,4819,29.60,145,0.89,15049,9949,66.11,4863,32.31,237,1.57,Clinton Won
mississippi,Jasper County,9340,5097,54.57,4193,44.89,50,0.54,8468,4367,51.57,4032,47.61,69,0.81,Clinton Won
colorado,Rio Grande County,5453,2428,44.53,2892,53.04,133,2.44,5488,1985,36.17,3060,55.76,443,8.07,Trump Won
washington,Lincoln County,5804,1649,28.41,4024,69.33,131,2.26,5629,1222,21.71,4056,72.06,351,6.24,Trump Won
texas,Grimes County,8598,2339,27.20,6141,71.42,118,1.37,9528,2194,23.03,7065,74.15,269,2.82,Trump Won
alabama,Butler County,9483,4367,46.05,5081,53.58,35,0.37,8685,3716,42.79,4891,56.32,78,0.90,Trump Won
tennessee,Putnam County,25479,7793,30.59,17242,67.67,444,1.74,26958,6847,25.40,18981,70.41,1130,4.19,Trump Won
montana,Chouteau County,2804,969,34.56,1751,62.45,84,3.00,2571,729,28.35,1676,65.19,166,6.46,Trump Won
oregon,Linn County,49987,19893,39.80,28482,56.98,1612,3.22,54724,17456,31.90,32683,59.72,4585,8.38,Trump Won
tennessee,Fayette County,19562,6683,34.16,12682,64.83,197,1.01,19306,5865,30.38,13046,67.57,395,2.05,Trump Won
georgia,Toombs County,9333,2740,29.36,6519,69.85,74,0.79,9108,2338,25.67,6612,72.60,158,1.73,Trump Won
mississippi,Washington County,17137,12188,71.12,4870,28.42,79,0.46,14571,9847,67.58,4541,31.16,183,1.26,Clinton Won
