text,favoriteCount,created,statusSource,screenName,retweetCount,location
"""Women's rights are human rights""—and 132 more reasons Hillary should be our next president. https://t.co/HdDk0FhUBF",10906,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4585,"New York, NY"
"""If you work hard, and you work full-time, you shouldn’t still be in poverty at the end of the year.” —Hillary",3495,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1366,"New York, NY"
"""America depends on you—you, all of you. ... I didn’t say, 'Yes, I can.' I said, 'Yes, we can.'"" —@POTUS https://t.co/oHVglCTncQ",11863,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4638,"New York, NY"
"This has to be our mission together—doing everything we can to help all our kids, and every American, live up to their God-given potential.",2371,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,920,"New York, NY"
"""I really believe that America’s best days are still ahead of us if we reach for them together!” —Hillary… https://t.co/XQBrcWjPlg",2503,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,948,"New York, NY"
“We should all be grateful that this remarkable family decided to make America their home.” —Hillary on the Khan family,2808,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,984,"New York, NY"
“The choice in this election could not be clearer...this election is basically between division and unity in our co… https://t.co/axyCv4Al3G,2798,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1195,"New York, NY"
Latino voters will have a powerful impact on this election—and are already showing record turnout. Be part of this:… https://t.co/xn931No4p0,14285,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,7263,"New York, NY"
"""Every single one of us has something to contribute to this great country.” —Hillary https://t.co/hCBaY6ZHYo",2904,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1201,"New York, NY"
"If you believe all our kids should have good schools and good teachers, no matter what ZIP code they live in, then… https://t.co/LGrRPcQFzT",2787,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1130,"New York, NY"
"""I voted for Hillary Clinton because I am absolutely confident that when she is president, this country will be in… https://t.co/RnPxkX398g",19557,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6627,"New York, NY"
"This one's for you, Hillary. https://t.co/KtzpIpSziO",49348,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,24365,"New York, NY"
"Join Hillary in Grand Rapids, Michigan, for one of her last rallies of the campaign: https://t.co/jJKydSK4DR",4784,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1201,"New York, NY"
“He and his family exemplify the values that make America great.” —Hillary on Khizr Khan https://t.co/L6axuHYv1n,2880,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1252,"New York, NY"
"""I want to be a president for all Americans: Democrats, Republicans, Independents. Not just people who support me, but everyone.” —Hillary",7570,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2804,"New York, NY"
America is better than Donald Trump. https://t.co/jfd3CXLD1s https://t.co/UYMwkmmxKf,10406,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,4858,"New York, NY"
"Tomorrow caps an amazing journey, but the work we have to do is just beginning. https://t.co/ulXFcHXcTS",8263,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2783,"New York, NY"
Pantsuit up. https://t.co/3TKJ4H68Kz https://t.co/vQY0YeDzEB,20465,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,6187,"New York, NY"
"""Are you ready to vote tomorrow, Michigan? Are you ready to help get your friends to vote?” —Hillary… https://t.co/aJGjAvIDNj",2162,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,805,"New York, NY"
“This election is a reckoning. It is a choice between division and unity.” —Hillary https://t.co/3TKJ4H68Kz,2510,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,974,"New York, NY"
"Tomorrow, we have the chance to stand up for the America we believe in. RT this if you're voting.… https://t.co/7T7UqlIvGt",16190,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,10876,"New York, NY"
"""Look how far we've come from having no voice to being on the brink of making history."" —@Beyonce… https://t.co/MQs4Ep6WDt",14671,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,6923,"New York, NY"
Hillary and @JamesTaylor_com are live in New Hampshire with two days to go. Watch here: https://t.co/oa4NZ1hEHU,5442,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1447,"New York, NY"
"""Would my son Capt. Humayun Khan have a place in your America?…Would anyone who isn’t like you? —Khizr Khan to Donald Trump",2233,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,949,"New York, NY"
"""Today, I'm asking for your vote. Tomorrow, let's make history together."" —Hillary https://t.co/jfd3CXu1CS https://t.co/TFyaTifghr",44161,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,22094,"New York, NY"
"Yesterday, Khizr Khan told the story of a 10-year-old boy who was bullied at school—until his class watched Mr. Kha… https://t.co/54oWoGm9B8",18861,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,6694,"New York, NY"
Florida in the rain. https://t.co/J6g0R08xSY,21687,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,5170,"New York, NY"
Our children and grandchildren will look back at the choice we make on Tuesday. Let's make them proud.… https://t.co/c6mG8OZ1yr,12249,7/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,5395,"New York, NY"
"""Public colleges and universities should be tuition-free for anyone who makes less than $125,000 a year.” —Hillary https://t.co/axHVelhvXh",4802,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1676,"New York, NY"
"""What’s really on the ballot is what kind of country we want for our children and grandchildren.” —Hillary https://t.co/ihTi53NFJO",5895,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2135,"New York, NY"
Share this if you know someone who needs to see it. https://t.co/i6NFjnrb35 https://t.co/NtAV1dmh1Y,12458,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,7187,"New York, NY"
"""Tomorrow is the election, but that is just the beginning."" —Hillary https://t.co/i6NFjnrb35 https://t.co/cYI3OuFMEA",5203,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1761,"New York, NY"
"Vote for an America where we build bridges, not walls.Together, let’s prove that love trumps hate.… https://t.co/ZCV69HA6gp",4713,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2071,"New York, NY"
"""If your closest advisors don’t trust you to tweet, how can we trust you with the nuclear codes?” —@POTUS on Trump",35055,7/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,14063,"New York, NY"
"“This election is on us; it is in our hands. If we get out and vote tomorrow, Hillary Clinton will win.” —@FLOTUS https://t.co/jfd3CXLD1s",1417,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,661,"New York, NY"
"""It’s not just my name or Donald Trump’s name on the ballot—it’s the kind of country we want.” —Hillary https://t.co/jfd3CXLD1s",3389,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1125,"New York, NY"
"27 million Latinos are eligible to vote this year.Millions have already voted.Ready to join them?… https://t.co/iwXHFHbquc",14473,8/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,5183,"New York, NY"
"""If his closest advisors don’t trust him to tweet, why would any of us trust him with the nuclear codes?” —@POTUS on Trump",3630,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1818,"New York, NY"
“Let’s make history!” —Hillary https://t.co/33JmMKRfR4,19957,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,9059,"New York, NY"
Our neighbors in battleground states need your help. Make calls to remind Hillary supporters to go vote: https://t.co/Iyboc4TNeA,6149,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1791,"New York, NY"
"""I am betting that tomorrow, you will reject fear, and you'll choose hope.” —@POTUS",4427,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1912,"New York, NY"
"""We don’t want to shrink the vision of this country. We want to keep expanding it.” —Hillary",2935,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1120,"New York, NY"
"“Don’t boo, vote!” —@POTUS https://t.co/jfd3CXLD1s https://t.co/LPGUUEty3E",4823,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2122,"New York, NY"
"""Tomorrow...the choice you face when you step into that voting booth could not be more clear and could not be more serious.” —@POTUS",1983,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,826,"New York, NY"
"“When the going gets tough, Hillary is the person we want on our side because she never gives up. She never quits.” —@FLOTUS",2327,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,953,"New York, NY"
It's Election Day! Millions of Americans have cast their votes for Hillary—join them and confirm where you vote: https://t.co/jfd3CXLD1s,7615,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2681,"New York, NY"
“Hello Philadelphia! Are you fired up? Are you ready to go?” —@POTUS https://t.co/m3diE0KsAY,1770,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,584,"New York, NY"
"“Tomorrow, we have the chance to elect someone who is singularly qualified to be our president—our friend, Hillary… https://t.co/gAGljl2DnB",4353,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1745,"New York, NY"
Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https://t.co/AhvOOB6L6C,84440,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,62391,"New York, NY"
"There's no such thing as a vote that doesn't count. Today, you can make the difference.RT this—and go vote!… https://t.co/nIiPIKOieu",15063,8/11/16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HillaryClinton,9003,"New York, NY"
"Election Day is almost over. Don’t wait—go vote now! Confirm where you vote at https://t.co/jfd3CXLD1s https://t.co/IvyE2hJFEU",12128,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4304,"New York, NY"
"Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG",31436,8/11/16,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",HillaryClinton,15306,"New York, NY"
"""Tomorrow, with your vote, you can say that this country has always been great, that it is the greatest nation on earth.” —@FLOTUS",2598,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1085,"New York, NY"
"It's going to be close, and we need you on this team. Confirm where to vote today: https://t.co/jfd3CXLD1s",7537,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2406,"New York, NY"
"“Tomorrow, with your vote, you can stand up to those who seek to divide us and make us afraid.” —@FLOTUS #ImVotingBecause",4506,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2132,"New York, NY"
"In America, we build bridges, not walls.Let’s go out and prove that love trumps hate.https://t.co/jfd3CXLD1s https://t.co/VTl1jexKON",10293,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,4803,"New York, NY"
"""If you believe we should never write discrimination into our laws...you’ve got to vote!” —Hillary https://t.co/jfd3CXLD1s",4459,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,1605,"New York, NY"
"Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift: https://t.co/KUIKH9W2ct",9811,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2933,"New York, NY"
"You don’t want to miss this one: Join Hillary, @POTUS, @FLOTUS, @BillClinton, and @ChelseaClinton live in Philly. https://t.co/UUuA1bxeIv",10612,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2622,"New York, NY"
"If you’ve already voted, jump on the phone and remind voters in key battleground states to go vote:… https://t.co/KZhrr7FCuD",6485,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,2409,"New York, NY"
"“No matter what came along, no matter what they hit her with … no matter what happened, she said, ‘We’re stronger together.’” —@BillClinton",2332,8/11/16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HillaryClinton,953,"New York, NY"
